NIVEL,NOMBRE,TURNO,DOMICILIO,COLONIA,ALCALDÍA,SOSTENIMIENTO,ubicacion,lat,lon,coordenadas
Preescolar,JARDIN DE NIÑOS FLOR INFANTIL,MATUTINO,CAMINO REAL A TOLUCA NO. 60,BELLA VISTA,ALVARO OBREGON,Particular,"CAMINO REAL A TOLUCA NO. 60, BELLA VISTA, ALVARO OBREGON",19.3962038,-99.1935305,"19.3962038,-99.1935305"
Preescolar,NEILL ALEXANDER SUTHERLAND,MATUTINO,PUERTO DE TOPOLOBAMPO NO. 22,EL OLIVO,GUSTAVO A. MADERO,Particular,"PUERTO DE TOPOLOBAMPO NO. 22, EL OLIVO, GUSTAVO A. MADERO",19.4753395,-99.0855556,"19.4753395,-99.0855556"
Preescolar,AGUSTÍN BERNAL GÓMEZ,MATUTINO,SATELITE NO. 82 MZ. 4 LT. 17,CASA BLANCA,IZTAPALAPA,Particular,"SATELITE NO. 82 MZ. 4 LT. 17, CASA BLANCA, IZTAPALAPA",19.3317684,-99.0694367,"19.3317684,-99.0694367"
Preescolar,INSTITUTO SIGMON FREUD,MATUTINO,CANAL ISLAS MZ 9 LT 8,CARLOS HANK GONZALEZ,IZTAPALAPA,Particular,"CANAL ISLAS MZ 9 LT 8, CARLOS HANK GONZALEZ, IZTAPALAPA",19.3298912,-99.0955152,"19.3298912,-99.0955152"
Preescolar,JARDÍN DE NIÑOS LOS PEQUES,MATUTINO,ORIENTE 95 NO. 4203,MALINCHE,GUSTAVO A. MADERO,Particular,"ORIENTE 95 NO. 4203, MALINCHE, GUSTAVO A. MADERO",19.4591402,-99.1038124,"19.4591402,-99.1038124"
Preescolar,KIDDIELAND PRESCHOOL,MATUTINO,ANTONIO DE LA PEÑA Y REYES NO. 22,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"ANTONIO DE LA PEÑA Y REYES NO. 22, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4124552,-99.1084159,"19.4124552,-99.1084159"
Preescolar,WILFRIDO MASSIEU,MATUTINO,MANAGUA NO. 741,LINDAVISTA,GUSTAVO A. MADERO,Particular,"MANAGUA NO. 741, LINDAVISTA, GUSTAVO A. MADERO",19.4927683,-99.131499,"19.4927683,-99.131499"
Preescolar,COLEGIO PETERSON TLALPAN,MATUTINO,CARRETERA FEDERAL A CUERNAVACA NO. 6871,SAN ANDRES TOTOLTEPEC,TLALPAN,Particular,"CARRETERA FEDERAL A CUERNAVACA NO. 6871, SAN ANDRES TOTOLTEPEC, TLALPAN",19.2423782,-99.1679767,"19.2423782,-99.1679767"
Preescolar,"CENTRO EDUCATIVO A.L. GESELL,S.C.",MATUTINO,CERRO DEL AGUA NO. 94,ROMERO DE TERREROS FRACCIONAMIENTO,COYOACAN,Particular,"CERRO DEL AGUA NO. 94, ROMERO DE TERREROS FRACCIONAMIENTO, COYOACAN",19.3388733,-99.1737761,"19.3388733,-99.1737761"
Preescolar,INSTITUTO JUÁREZ,MATUTINO,CUAUHTEMOC NO. 99,DEL CARMEN,COYOACAN,Particular,"CUAUHTEMOC NO. 99, DEL CARMEN, COYOACAN",19.3519347,-99.1611398,"19.3519347,-99.1611398"
Preescolar,HANS CHRISTIAN ANDERSEN,MATUTINO,VALENTÍN GÓMEZ FARIAS MZ. 81 LT. 42,TENORIOS,IZTAPALAPA,Particular,"VALENTÍN GÓMEZ FARIAS MZ. 81 LT. 42, TENORIOS, IZTAPALAPA",19.3315989,-99.0579551,"19.3315989,-99.0579551"
Preescolar,JUGANDO CON A B C,VESPERTINO,BOSQUES DE ABEDULES MZ. 329 LT. 7,MIGUEL DE LA MADRID HURTADO,IZTAPALAPA,Particular,"BOSQUES DE ABEDULES MZ. 329 LT. 7, MIGUEL DE LA MADRID HURTADO, IZTAPALAPA",19.3416282,-99.001849,"19.3416282,-99.001849"
Preescolar,LICEO ANGLO PEDAGOGICO SAN FRANCISCO,MATUTINO,"MAR DEL NECTAR MZA.197, LT.10 FRACCION 2",SELENE,TLAHUAC,Particular,"MAR DEL NECTAR MZA.197, LT.10 FRACCION 2, SELENE, TLAHUAC",19.2823856,-99.0066689,"19.2823856,-99.0066689"
Preescolar,EL RINCON INFANTIL MONTESSORI,MATUTINO,CARRETERACO NO. 102,SAN LUCAS,COYOACAN,Particular,"CARRETERACO NO. 102, SAN LUCAS, COYOACAN",19.3485414,-99.151577,"19.3485414,-99.151577"
Preescolar,MIGUEL DE CERVANTES SAAVEDRA,MATUTINO,CAMINO DE LA ENSEÑANZA NO. 50 Y 52,CAMPESTRE ARAGON,GUSTAVO A. MADERO,Particular,"CAMINO DE LA ENSEÑANZA NO. 50 Y 52, CAMPESTRE ARAGON, GUSTAVO A. MADERO",19.4844087,-99.0818077,"19.4844087,-99.0818077"
Preescolar,PLAY SCHOOL,MATUTINO,AV. SAN BERNABE NO. 920,SAN JERONIMO LIDICE,LA MAGDALENA CONTRERAS,Particular,"AV. SAN BERNABE NO. 920, SAN JERONIMO LIDICE, LA MAGDALENA CONTRERAS",19.324312,-99.2362422,"19.324312,-99.2362422"
Preescolar,COLEGIO ST.MICHEL,MATUTINO,CARRETERA XOCHIMILCO SAN PABLO NO.6396-E,SANTIAGO TEPALCATLAPAN,XOCHIMILCO,Particular,"CARRETERA XOCHIMILCO SAN PABLO NO.6396-E, SANTIAGO TEPALCATLAPAN, XOCHIMILCO",19.250683,-99.1192865,"19.250683,-99.1192865"
Preescolar,CENTRO DE EDUCACIÓN INTEGRAL SCHULENBURG,MATUTINO,FERNANDO IGLESIAS CALDERON NO. 133,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"FERNANDO IGLESIAS CALDERON NO. 133, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4117497,-99.1071085,"19.4117497,-99.1071085"
Preescolar,JARDIN DE NIÑOS DEL COLEGIO BENAVENTE,MATUTINO,CALLE 321 NO. 915,NUEVA ATZACOALCO,GUSTAVO A. MADERO,Particular,"CALLE 321 NO. 915, NUEVA ATZACOALCO, GUSTAVO A. MADERO",19.5046408,-99.0818001,"19.5046408,-99.0818001"
Preescolar,COLEGIO BUCKINGHAM DE COYOACÁN,MATUTINO,SAN FELIPE NO. 66,XOCO,BENITO JUAREZ,Particular,"SAN FELIPE NO. 66, XOCO, BENITO JUAREZ",19.3638667,-99.163991,"19.3638667,-99.163991"
Preescolar,LA RUEDA: APRENDIZAJE ACTIVO,MATUTINO,CERRO DE LA ESCONDIDA NO. 61,PEDREGAL DE SAN FRANCISCO,COYOACAN,Particular,"CERRO DE LA ESCONDIDA NO. 61, PEDREGAL DE SAN FRANCISCO, COYOACAN",19.3401272,-99.164442,"19.3401272,-99.164442"
Preescolar,JARDIN DE NIÑOS TEYOCOYANI,MATUTINO,BUTACARIS S/N. MZA. 12 LT. 30,EL CARACOL,COYOACAN,Particular,"BUTACARIS S/N. MZA. 12 LT. 30, EL CARACOL, COYOACAN",19.3044981,-99.1628923,"19.3044981,-99.1628923"
Preescolar,JARDIN DE NIÑOS SAN ANGEL,MATUTINO,ALPINA NO. 22,TIZAPAN,ALVARO OBREGON,Particular,"ALPINA NO. 22, TIZAPAN, ALVARO OBREGON",19.3397347,-99.1974227,"19.3397347,-99.1974227"
Preescolar,INSTITUTO GIORDANO BRUNO,MATUTINO,PALMAS NO. 164,EL TORO,LA MAGDALENA CONTRERAS,Particular,"PALMAS NO. 164, EL TORO, LA MAGDALENA CONTRERAS",19.3111127,-99.2486736,"19.3111127,-99.2486736"
Preescolar,HAPPY PLACE KINDERGARDEN,MATUTINO,AV. PINOS NO. 131,SAN CLEMENTE,ALVARO OBREGON,Particular,"AV. PINOS NO. 131, SAN CLEMENTE, ALVARO OBREGON",19.3480973,-99.2278162,"19.3480973,-99.2278162"
Preescolar,LOS ANGELITOS,MATUTINO,PURISIMA NO. 10-BIS,SANTA MARIA TOMATLAN,IZTAPALAPA,Particular,"PURISIMA NO. 10-BIS, SANTA MARIA TOMATLAN, IZTAPALAPA",19.3228109,-99.0993247,"19.3228109,-99.0993247"
Preescolar,CENTRO EDUCATIVO MONTESSORI,MATUTINO,PROL. MORELOS O XOCHIQUETZAL NO. 165 BIS,SANTA ISABEL TOLA,GUSTAVO A. MADERO,Particular,"PROL. MORELOS O XOCHIQUETZAL NO. 165 BIS, SANTA ISABEL TOLA, GUSTAVO A. MADERO",19.4984299,-99.1120262,"19.4984299,-99.1120262"
Preescolar,LA UNIDAD,MATUTINO,PUERTO COZUMEL NO. 20,CASAS ALEMAN AMPLIACION,GUSTAVO A. MADERO,Particular,"PUERTO COZUMEL NO. 20, CASAS ALEMAN AMPLIACION, GUSTAVO A. MADERO",19.4757822,-99.0881271,"19.4757822,-99.0881271"
Preescolar,INSTITUTO BENEMERITO JUÁREZ,MATUTINO,MIRASOL 57,SAN AGUSTIN MIXQUIC,TLAHUAC,Particular,"MIRASOL 57, SAN AGUSTIN MIXQUIC, TLAHUAC",19.2266531,-98.9659399,"19.2266531,-98.9659399"
Preescolar,CENTRO ESCOLAR MAR Y SOL,MATUTINO,ATOYAC NO. 224,SAN FELIPE DE JESUS,GUSTAVO A. MADERO,Particular,"ATOYAC NO. 224, SAN FELIPE DE JESUS, GUSTAVO A. MADERO",19.4973476,-99.0718711,"19.4973476,-99.0718711"
Preescolar,COLEGIO MI NACIÓN,MATUTINO,TEXTITLAN NO. 172,SANTA URSULA COAPA,COYOACAN,Particular,"TEXTITLAN NO. 172, SANTA URSULA COAPA, COYOACAN",19.3153125,-99.1440497,"19.3153125,-99.1440497"
Preescolar,JARDIN DE NIÑOS DAVID LIVINGSTONE,MATUTINO,AV. AZCAPOTZALCO NO. 144,ANGEL ZIMBRON,AZCAPOTZALCO,Particular,"AV. AZCAPOTZALCO NO. 144, ANGEL ZIMBRON, AZCAPOTZALCO",19.4644947,-99.1882828,"19.4644947,-99.1882828"
Preescolar,CENTRO YMCA EDUCATIVO DE ACCIÓN COMUNITARIA IZTACALCO,MATUTINO,CALLEJON OTHENCO NO. 162,SAN PEDRO,IZTACALCO,Particular,"CALLEJON OTHENCO NO. 162, SAN PEDRO, IZTACALCO",19.3911747,-99.1248321,"19.3911747,-99.1248321"
Preescolar,KINDER FIRST SKILLS,MATUTINO,ALLENDE NO. 176,SAN MATEO TLALTENANGO,CUAJIMALPA DE MORELOS,Particular,"ALLENDE NO. 176, SAN MATEO TLALTENANGO, CUAJIMALPA DE MORELOS",19.3391124,-99.2808461,"19.3391124,-99.2808461"
Preescolar,CENTRO EDUCATIVO PAAT PAAL,MATUTINO,CALLE 7 NO. 33,ESPARTACO,COYOACAN,Particular,"CALLE 7 NO. 33, ESPARTACO, COYOACAN",19.3199318,-99.1357788,"19.3199318,-99.1357788"
Preescolar,INSTITUTO ATENIENSE,MATUTINO,ELSA NO. 11,GUADALUPE TEPEYAC,GUSTAVO A. MADERO,Particular,"ELSA NO. 11, GUADALUPE TEPEYAC, GUSTAVO A. MADERO",19.4640348,-99.1223398,"19.4640348,-99.1223398"
Preescolar,ALFRED BERNHARD NOBEL,MATUTINO,AV. 611 NO. 139,QUINCE DE AGOSTO,GUSTAVO A. MADERO,Particular,"AV. 611 NO. 139, QUINCE DE AGOSTO, GUSTAVO A. MADERO",19.4543477,-99.0687669,"19.4543477,-99.0687669"
Preescolar,CENTRO EDUCATIVO JOFERBEN,MATUTINO,ALJIBE NO. 93,SANTA URSULA XITLA,TLALPAN,Particular,"ALJIBE NO. 93, SANTA URSULA XITLA, TLALPAN",19.2780861,-99.178811,"19.2780861,-99.178811"
Preescolar,KINDER COLEGIO WHARTON,MATUTINO,CALZADA DEL HUESO NO. 930,EL  MIRADOR,COYOACAN,Particular,"CALZADA DEL HUESO NO. 930, EL  MIRADOR, COYOACAN",19.2999405,-99.1099869,"19.2999405,-99.1099869"
Preescolar,JARDIN DE NIÑOS YOLOTZIN,MATUTINO,PIRINEOS NO. 146,PORTALES,BENITO JUAREZ,Particular,"PIRINEOS NO. 146, PORTALES, BENITO JUAREZ",19.362552,-99.1507285,"19.362552,-99.1507285"
Preescolar,PEQUEÑO MUNDO DE LUZ,MATUTINO,RETORNO 10 DE CECILIO ROBELO NO. 16,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"RETORNO 10 DE CECILIO ROBELO NO. 16, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4243355,-99.1108359,"19.4243355,-99.1108359"
Preescolar,LICEO PEDAGOGICO INFANTIL MINERVA II,MATUTINO,RAMON FABIE NO. 59,VISTA ALEGRE,CUAUHTEMOC,Particular,"RAMON FABIE NO. 59, VISTA ALEGRE, CUAUHTEMOC",19.4089043,-99.1323201,"19.4089043,-99.1323201"
Preescolar,HOGAR ACTIVO DESARROLLO INTEGRAL INFANTIL (H.A.D.I.I),VESPERTINO,JOSE ANTONIO ALZATE NO. 132,SANTA MARIA LA RIBERA,CUAUHTEMOC,Particular,"JOSE ANTONIO ALZATE NO. 132, SANTA MARIA LA RIBERA, CUAUHTEMOC",19.4472702,-99.1598268,"19.4472702,-99.1598268"
Preescolar,COLEGIO PERSONALIZADO ALAMO,MATUTINO,2SEGUNDA CERRADA PROLONGACION OCOTE NO.,SAN JOSE DE LOS CEDROS,CUAJIMALPA DE MORELOS,Particular,"2SEGUNDA CERRADA PROLONGACION OCOTE NO., SAN JOSE DE LOS CEDROS, CUAJIMALPA DE MORELOS",19.37245,-99.291322,"19.37245,-99.291322"
Preescolar,SUMMERVILLE,MATUTINO,LEIBNITZ NO.193,NUEVA ANZURES,MIGUEL HIDALGO,Particular,"LEIBNITZ NO.193, NUEVA ANZURES, MIGUEL HIDALGO",19.432389,-99.1792543,"19.432389,-99.1792543"
Preescolar,CENTRO EDUCATIVO LEWIN KURT,MATUTINO,YUKALPETEN NO. 92,POPULAR SANTA TERESA,TLALPAN,Particular,"YUKALPETEN NO. 92, POPULAR SANTA TERESA, TLALPAN",19.3003493,-99.222626,"19.3003493,-99.222626"
Preescolar,CENTRO DE DESARROLLO INFANTIL ALBERTO BRANIFF,MATUTINO,ALBERTO BRANIFF NO. 56,AVIACION CIVIL,VENUSTIANO CARRANZA,Particular,"ALBERTO BRANIFF NO. 56, AVIACION CIVIL, VENUSTIANO CARRANZA",19.4120231,-99.0781714,"19.4120231,-99.0781714"
Preescolar,KINDERGYM CUAJIMALPA,MATUTINO,JOSE MARIA CASTORENA NOS. 639 Y 643,EL MOLINO,CUAJIMALPA DE MORELOS,Particular,"JOSE MARIA CASTORENA NOS. 639 Y 643, EL MOLINO, CUAJIMALPA DE MORELOS",19.3646311,-99.2842517,"19.3646311,-99.2842517"
Preescolar,COMUNIDAD INFANTIL YOLIHUE,MATUTINO,JUAN COUSIN NO.87,ALFONSO XIII,ALVARO OBREGON,Particular,"JUAN COUSIN NO.87, ALFONSO XIII, ALVARO OBREGON",19.3771973,-99.1968061,"19.3771973,-99.1968061"
Preescolar,JARDIN DE NIÑOS NISKAL,MATUTINO,AV. DE LAS TORRES NO.174,SAN FRANCISCO CULHUACAN EJIDO,COYOACAN,Particular,"AV. DE LAS TORRES NO.174, SAN FRANCISCO CULHUACAN EJIDO, COYOACAN",19.2910896,-99.1393617,"19.2910896,-99.1393617"
Preescolar,OXFORD,MATUTINO,EUGENIO GIRON NO. 26,PARAJE SAN JUAN,IZTAPALAPA,Particular,"EUGENIO GIRON NO. 26, PARAJE SAN JUAN, IZTAPALAPA",19.3391863,-99.064503,"19.3391863,-99.064503"
Preescolar,TOGO,MATUTINO,RIO RHIN MZ. 42 LT. 1,VALLE DE SAN LORENZO,IZTAPALAPA,Particular,"RIO RHIN MZ. 42 LT. 1, VALLE DE SAN LORENZO, IZTAPALAPA",19.2963096,-99.0765658,"19.2963096,-99.0765658"
Preescolar,HORMIGUITAS,VESPERTINO,LIBERTAD NO. 126,SAN LUCAS,IZTAPALAPA,Particular,"LIBERTAD NO. 126, SAN LUCAS, IZTAPALAPA",19.3578625,-99.0973653,"19.3578625,-99.0973653"
Preescolar,ALFRED ADLER,MATUTINO,AV. 1 MZ. 1 LT. 4,LOMAS SAN LORENZO,IZTAPALAPA,Particular,"AV. 1 MZ. 1 LT. 4, LOMAS SAN LORENZO, IZTAPALAPA",19.3189594,-99.0704079,"19.3189594,-99.0704079"
Preescolar,VICENTE SUAREZ,VESPERTINO,COPACABANA MZ. 42 LT. 22,LA POLVORILLA,IZTAPALAPA,Particular,"COPACABANA MZ. 42 LT. 22, LA POLVORILLA, IZTAPALAPA",19.3418319,-99.0109142,"19.3418319,-99.0109142"
Preescolar,APRENDIENDO CON FREINET,MATUTINO,DIAGONAL DE ANILLO PERIFERICO NO. 39,CONSTITUCION 1917,IZTAPALAPA,Particular,"DIAGONAL DE ANILLO PERIFERICO NO. 39, CONSTITUCION 1917, IZTAPALAPA",19.3536426,-99.0596078,"19.3536426,-99.0596078"
Preescolar,PINECREST INSTITUTE,MATUTINO,FRANCISCO J. SERRANO # 104,SANTA FE CUAJIMALPA,CUAJIMALPA DE MORELOS,Particular,"FRANCISCO J. SERRANO # 104, SANTA FE CUAJIMALPA, CUAJIMALPA DE MORELOS",19.3597431,-99.2659063,"19.3597431,-99.2659063"
Preescolar,BABY'S CLUB,MATUTINO,RIO BALSAS NO. 75,CUAUHTEMOC,CUAUHTEMOC,Particular,"RIO BALSAS NO. 75, CUAUHTEMOC, CUAUHTEMOC",19.4325612,-99.1700388,"19.4325612,-99.1700388"
Preescolar,"CENTRO DE DESARROLLO INFANTIL SIGLO XXII, PLANTEL  FERNANDO MONTES DE OCA",MATUTINO,FERNANDO MONTES DE OCA NO. 149,SAN MIGUEL CHAPULTEPEC,MIGUEL HIDALGO,Particular,"FERNANDO MONTES DE OCA NO. 149, SAN MIGUEL CHAPULTEPEC, MIGUEL HIDALGO",19.4157477,-99.1801388,"19.4157477,-99.1801388"
Preescolar,INSTITUTO SUCRE,MATUTINO,CALZADA TAXQUEÑA NO. 1768,PASEOS DE TAXQUEÑA,COYOACAN,Particular,"CALZADA TAXQUEÑA NO. 1768, PASEOS DE TAXQUEÑA, COYOACAN",19.3388424,-99.126142,"19.3388424,-99.126142"
Preescolar,COLEGIO CONTADERO,MATUTINO,ZOTITLA NO. 192,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,Particular,"ZOTITLA NO. 192, ABDIAS GARCIA SOTO, CUAJIMALPA DE MORELOS",19.3533549,-99.2901474,"19.3533549,-99.2901474"
Preescolar,LA MAGIA DE MERLIN,MATUTINO,AV. ING. JOSE MARIA CASTORENA NO. 621,EL MOLINO,CUAJIMALPA DE MORELOS,Particular,"AV. ING. JOSE MARIA CASTORENA NO. 621, EL MOLINO, CUAJIMALPA DE MORELOS",19.3651701,-99.2838045,"19.3651701,-99.2838045"
Preescolar,COLEGIO DEL BOSQUE,MATUTINO,MIXCOAC NO. 22,MERCED GOMEZ,ALVARO OBREGON,Particular,"MIXCOAC NO. 22, MERCED GOMEZ, ALVARO OBREGON",19.3648791,-99.1943845,"19.3648791,-99.1943845"
Preescolar,CENTRO EDUCATIVO AMARU,MATUTINO,MORELOS NO.37,AZCAPOTZALCO,AZCAPOTZALCO,Particular,"MORELOS NO.37, AZCAPOTZALCO, AZCAPOTZALCO",19.4826507,-99.2088501,"19.4826507,-99.2088501"
Preescolar,CENTRO DE DESARROLLO INFANTIL BOTSI,MATUTINO,LAGO MICHIGAN NO. 98,LEGARIA,MIGUEL HIDALGO,Particular,"LAGO MICHIGAN NO. 98, LEGARIA, MIGUEL HIDALGO",19.4563517,-99.1934108,"19.4563517,-99.1934108"
Preescolar,JUMPY'S ARTE Y PSICOMOTRICIDAD,MATUTINO,NAYARIT NO. 18,HEROES DE PADIERNA,LA MAGDALENA CONTRERAS,Particular,"NAYARIT NO. 18, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS",19.3154663,-99.2218202,"19.3154663,-99.2218202"
Preescolar,INSTITUTO REINA VICTORIA,MATUTINO,PASEO DEL RIO NO. 101,PASEOS DE TAXQUEÑA,COYOACAN,Particular,"PASEO DEL RIO NO. 101, PASEOS DE TAXQUEÑA, COYOACAN",19.35,-99.1231212,"19.35,-99.1231212"
Preescolar,JARDÍN DE NIÑOS MANDY,MATUTINO,TRECE NO. 207,ESPARTACO,COYOACAN,Particular,"TRECE NO. 207, ESPARTACO, COYOACAN",19.313818,-99.134244,"19.313818,-99.134244"
Preescolar,COLEGIO ROSSLAND,MATUTINO,13 DE SEPTIEMBRE NO. 18,ESCANDON,MIGUEL HIDALGO,Particular,"13 DE SEPTIEMBRE NO. 18, ESCANDON, MIGUEL HIDALGO",19.3988137,-99.1826855,"19.3988137,-99.1826855"
Preescolar,KREATY KIDS,MATUTINO,CERRADA DE TECAMACHALCO NO. 114,REFORMA SOCIAL,MIGUEL HIDALGO,Particular,"CERRADA DE TECAMACHALCO NO. 114, REFORMA SOCIAL, MIGUEL HIDALGO",19.4330681,-99.2125962,"19.4330681,-99.2125962"
Preescolar,CENTRO EDUCATIVO NEN LLIURE,MATUTINO,ALFONSO ESPARZA OTEO NO. 94,GUADALUPE INN,ALVARO OBREGON,Particular,"ALFONSO ESPARZA OTEO NO. 94, GUADALUPE INN, ALVARO OBREGON",19.3560962,-99.1853843,"19.3560962,-99.1853843"
Preescolar,COLEGIO ESPIRITU DE CAMPEON,MATUTINO,SAN RICARDO MZ. 887 LT. 30,PEDREGAL DE SANTA URSULA,COYOACAN,Particular,"SAN RICARDO MZ. 887 LT. 30, PEDREGAL DE SANTA URSULA, COYOACAN",19.3126843,-99.1557857,"19.3126843,-99.1557857"
Preescolar,KINDER ANAHUACALLI AJUSCO,MATUTINO,HOCABA NO. 1A,HEROES DE PADIERNA,TLALPAN,Particular,"HOCABA NO. 1A, HEROES DE PADIERNA, TLALPAN",19.2819159,-99.2238397,"19.2819159,-99.2238397"
Preescolar,COLEGIO KIDS GYM,MATUTINO,SUR 111 NO. 312,HEROES DE CHURUBUSCO,IZTAPALAPA,Particular,"SUR 111 NO. 312, HEROES DE CHURUBUSCO, IZTAPALAPA",19.3599646,-99.116912,"19.3599646,-99.116912"
Preescolar,VILLA DE LAS ROSAS,MATUTINO,MATEO SALDAÑA MZ. 454 LT. 2,SAN LORENZO TEZONCO,IZTAPALAPA,Particular,"MATEO SALDAÑA MZ. 454 LT. 2, SAN LORENZO TEZONCO, IZTAPALAPA",19.3070731,-99.0681902,"19.3070731,-99.0681902"
Preescolar,CENTRO PEDAGÓGICO INFANTIL PETIT,MATUTINO,LUIS LARA PARDO NO. 19,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"LUIS LARA PARDO NO. 19, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.4174423,-99.1144686,"19.4174423,-99.1144686"
Preescolar,COLEGIO ANTONIO JOSÉ DE SUCRE PREESCOLAR,MATUTINO,CERRO DE JESUS NO. 135,CAMPESTRE CHURUBUSCO,COYOACAN,Particular,"CERRO DE JESUS NO. 135, CAMPESTRE CHURUBUSCO, COYOACAN",19.3441961,-99.1358582,"19.3441961,-99.1358582"
Preescolar,KINDER GARDEN MONET,MATUTINO,VIA LACTEA NO. 63,PRADO CHURUBUSCO,COYOACAN,Particular,"VIA LACTEA NO. 63, PRADO CHURUBUSCO, COYOACAN",19.3561814,-99.1304881,"19.3561814,-99.1304881"
Preescolar,COLEGIO LOMAS HILL,MATUTINO,GUILLERMO GONZALEZ CAMARENA NO. 1500,SANTA FE,ALVARO OBREGON,Particular,"GUILLERMO GONZALEZ CAMARENA NO. 1500, SANTA FE, ALVARO OBREGON",19.3652877,-99.2658257,"19.3652877,-99.2658257"
Preescolar,"ESCUELA MONTESSORI DE LA CIUDAD DE MÉXICO, A. C.",MATUTINO,SIERRA FRIA #355,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,Particular,"SIERRA FRIA #355, LOMAS DE CHAPULTEPEC, MIGUEL HIDALGO",19.4191653,-99.2246536,"19.4191653,-99.2246536"
Preescolar,EMEK HEBREW DAYSCHOOL,MATUTINO,BOULEVARD MANUEL AVILA CAMACHO NO. 605,PERIODISTA,MIGUEL HIDALGO,Particular,"BOULEVARD MANUEL AVILA CAMACHO NO. 605, PERIODISTA, MIGUEL HIDALGO",19.4485866,-99.219998,"19.4485866,-99.219998"
Preescolar,UNA SEMILLA DE LUZ,MATUTINO,VICTOR HUGO NO. 33,ANZURES,MIGUEL HIDALGO,Particular,"VICTOR HUGO NO. 33, ANZURES, MIGUEL HIDALGO",19.4278108,-99.1765702,"19.4278108,-99.1765702"
Preescolar,JARDIN DE NIÑOS MI CASITA,MATUTINO,SADI CARNOT NO.108,SAN RAFAEL,CUAUHTEMOC,Particular,"SADI CARNOT NO.108, SAN RAFAEL, CUAUHTEMOC",19.433547,-99.1594316,"19.433547,-99.1594316"
Preescolar,COLEGIO TIRSO DE MOLINA,MATUTINO,TORNO NO.111,AARON SAENZ,VENUSTIANO CARRANZA,Particular,"TORNO NO.111, AARON SAENZ, VENUSTIANO CARRANZA",19.4114134,-99.1243962,"19.4114134,-99.1243962"
Preescolar,ARCOIRIS,MATUTINO,XOCHIMILCO NO. 32-B MZA.6 LTS.15 Y 16,AGRICOLA PANTITLAN,IZTACALCO,Particular,"XOCHIMILCO NO. 32-B MZA.6 LTS.15 Y 16, AGRICOLA PANTITLAN, IZTACALCO",19.4111006,-99.0657736,"19.4111006,-99.0657736"
Preescolar,JARDIN EDUCATIVO Y RECREATIVO INFANTIL DENVER,MATUTINO,AVENIDA MORELOS NO.697,JARDIN BALBUENA,VENUSTIANO CARRANZA,Particular,"AVENIDA MORELOS NO.697, JARDIN BALBUENA, VENUSTIANO CARRANZA",19.40799,-99.1083805,"19.40799,-99.1083805"
Preescolar,JARDIN AMOS COMENIO,MATUTINO,ANDRES MOLINA ENRIQUEZ NO. 4337,VIADUCTO PIEDAD,IZTACALCO,Particular,"ANDRES MOLINA ENRIQUEZ NO. 4337, VIADUCTO PIEDAD, IZTACALCO",19.4021645,-99.1291731,"19.4021645,-99.1291731"
Preescolar,JARDIN DE NIÑOS ESTRELLA,MATUTINO,NOGALES NO. 43 MZA.1 LT.30,SAN FELIPE DE JESUS,GUSTAVO A. MADERO,Particular,"NOGALES NO. 43 MZA.1 LT.30, SAN FELIPE DE JESUS, GUSTAVO A. MADERO",19.4898708,-99.0682354,"19.4898708,-99.0682354"
Preescolar,JARDIN DE NIÑOS NAYBE CUAUTEPEC,MATUTINO,FANNY SCHILLER NO. 7,LA FORESTAL,GUSTAVO A. MADERO,Particular,"FANNY SCHILLER NO. 7, LA FORESTAL, GUSTAVO A. MADERO",19.560756,-99.130833,"19.560756,-99.130833"
Preescolar,JARDÍN DE NIÑOS CONTINENTE AMERICANO,MATUTINO,PUERTO DE TLACOTALPAN NO.30,CASAS ALEMAN AMPLIACION,GUSTAVO A. MADERO,Particular,"PUERTO DE TLACOTALPAN NO.30, CASAS ALEMAN AMPLIACION, GUSTAVO A. MADERO",19.474837,-99.0811057,"19.474837,-99.0811057"
Preescolar,COLEGIO DEL PILAR,MATUTINO,PAIS NO. 81 Y PATRIA NO. 203,SANTA MARIA TICOMAN,GUSTAVO A. MADERO,Particular,"PAIS NO. 81 Y PATRIA NO. 203, SANTA MARIA TICOMAN, GUSTAVO A. MADERO",19.5130415,-99.1312733,"19.5130415,-99.1312733"
Preescolar,CENTRO ESCOLAR MAESTRO MEXICANO,MATUTINO,TRES NO. 296,AGRICOLA PANTITLAN,IZTACALCO,Particular,"TRES NO. 296, AGRICOLA PANTITLAN, IZTACALCO",19.4164295,-99.0642518,"19.4164295,-99.0642518"
